identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0006802675;Edécimo Récupération;43151359700010;Delta Sud, Lieu-dit Bigorre;09120;VARILHES;ARIEGE;OCCITANIE;588926.000000;6218677.000000;2154;3832Z;Récupération de déchets triés;;
0009000315;CeLAé détachement de Cuers;15500004500171;Aérodrome de Cuers-Pierrefeu    RD 14;83390;CUERS;VAR;PROVENCE-ALPES-COTE-D'AZUR;6.109729;43.248579;4326;8422Z;Défense;;
0006305705;DESVOYS et Fils SAS;73655003900019;9 place du Patis;53190;LANDIVY;MAYENNE;PAYS-DE-LA-LOIRE;401944.000000;6827330.000000;2154;2830Z;Fabrication de machines agricoles et forestières;;
0054200987;TRADIVAL;32764134600033;190 ALLEE DE L INDUSTRIE;42350;LA TALAUDIERE;LOIRE;AUVERGNE-RHONE-ALPES;811051.000000;6486708.000000;2154;1011Z;Transformation et conservation de la viande de boucherie;;
0006103571;CENTRE HOSPITALIER LE VINATIER;26690008300012;95 boulevard Pinel, BP 30039;69678;BRON;RHONE;AUVERGNE-RHONE-ALPES;847267.000000;6517597.000000;2154;8610Z;Activités hospitalières;;
0006505476;METAUX 116 SOREVO ENVIRONNEMENT;32914285500025;10 chemin d'Eragny;95550;BESSANCOURT;VAL-D'OISE;ILE-DE-FRANCE;640443.000000;6881417.000000;2154;3832Z;Récupération de déchets triés;;
0006103730;RHODIA OPERATIONS;62203708300285;Centre de Recherches et Technol. de Lyon, 85 rue des Frères Perret;69190;SAINT-FONS;RHONE;AUVERGNE-RHONE-ALPES;843855.000000;6511034.000000;2154;7219Z;Recherche-développement en autres sciences physiques et naturelles;;
0007406572;VEOLIA EAU D ILE DE FRANCE SNC;52433494300346;8 CHEMIN DE LA PLAINE;93160;NOISY-LE-GRAND;SEINE-SAINT-DENIS;ILE-DE-FRANCE;2.527467;48.850068;4326;3600Z;Captage, traitement et distribution d'eau;;
0007206006;SNCF MOBILITES;51903758404001;19, Avenue  Jules Dufaure;17100;SAINTES;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;418982.000000;6522758.000000;4326;4910Z;Transport ferroviaire interurbain de voyageurs;;
0006102270;UNILEVER FRANCE HPC INDUSTRIES;50156959400028;Parc Industriel de la Plaine de l'Ain, 235 Avenue Charles De Gaulle;01150;SAINT-VULBAS;AIN;AUVERGNE-RHONE-ALPES;877440.000000;6528796.000000;2154;7010Z;Activités des sièges sociaux;4.(a).(xi);tensioactifs et agents de surface
0007000471;FLANDRIA ALUMINIUM;38042420000018;40, route de Deûlemont;59560;WARNETON;NORD;HAUTS-DE-FRANCE;696016.000000;7071973.000000;2154;2442Z;Métallurgie de l'aluminium;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0005301505;ACOME;56212351300037;La Closerie et les Aulnays, BP 45;50140;ROMAGNY;MANCHE;NORMANDIE;408596.000000;6844566.000000;2154;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;;
0006506737;BIC ECRITURE 2000;42130008800034;ZAC de la Charbonnière -, 1, rue Edouard Buffard secteur A1;77144;MONTEVRAIN;SEINE-ET-MARNE;ILE-DE-FRANCE;682701.000000;6862507.000000;2154;3299Z;Autres activités manufacturières n.c.a.;;
0005801435;GIRPI;71980324900031;rue Robert Ancel, CS 90133;76700;HARFLEUR;SEINE-MARITIME;NORMANDIE;498144.000000;6939401.000000;2154;2223Z;Fabrication d'éléments en matières plastiques pour la construction;;
0006302575;PAPREC GRAND OUEST - Agence de Seiches-sur-le-Loir;38183085000164;ZA La Blaisonnière;49140;SEICHES-SUR-LE-LOIR;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;447700.000000;6728000.000000;2154;3832Z;Récupération de déchets triés;;
0006103731;RHODIA OPERATIONS;62203708300194;Usine de Saint Fons SPECIALITES, Rue Prosper Monnet - BP 53;69190;SAINT-FONS;RHONE;AUVERGNE-RHONE-ALPES;843856.000000;6513546.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005502368;JAUDY (SA Carrières du);31750609500015;QUELEDERN;22450;LA ROCHE-DERRIEN;COTES-D'ARMOR;BRETAGNE;240177.000000;6865130.000000;4326;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;3.(b);Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares
0006803607;BRALEY ROUERGUE LOCA BENNE SARL;41306566500031;ZA les Calsades;12340;BOZOULS;AVEYRON;OCCITANIE;679241.000000;6375046.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005302916;REVIVAL COLOMBELLES;37774367900120;ZAC Lazzaro, Rue de l'Europe;14460;COLOMBELLES;CALVADOS;NORMANDIE;460397.000000;6904594.000000;2154;3832Z;Récupération de déchets triés;;
0005100886;GIMA;39467182000022;41 avenue Blaise PASCAL, BP  60223;60000;BEAUVAIS;OISE;HAUTS-DE-FRANCE;635742.000000;6925013.000000;2154;2932Z;Fabrication d'autres équipements automobiles;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0007403633;REVIVAL IVRY RENAN;37774367900104;16 RUE ERNEST RENAN;94200;IVRY-SUR-SEINE;VAL-DE-MARNE;ILE-DE-FRANCE;655902.000000;6856419.000000;2154;3832Z;Récupération de déchets triés;;
0006302665;MASSE CHARPENTE SERRURERIE;32065163100022;Z.A. route du Boupère;85510;ROCHETREJOUX;VENDEE;PAYS-DE-LA-LOIRE;395800.000000;6639940.000000;2154;2511Z;Fabrication de structures métalliques et de parties de structures;;
0005701668;VRANKEN-POMMERY PRODUCTION;33728091100047;lieudit le Champs Rouen, RD 19;51150;TOURS-SUR-MARNE;MARNE;GRAND-EST;783230.000000;6886494.000000;2154;1102A;Fabrication de vins effervescents;;
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);41481521700032;Rue Henri Auguste Desbruères, SITE d'EVRY CORBEIL;91000;EVRY;ESSONNE;ILE-DE-FRANCE;659170.000000;6834945.000000;2154;3030Z;Construction aéronautique et spatiale;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006500498;REVIVAL;37774367900039;Chemin du Corps de Garde;77500;CHELLES;SEINE-ET-MARNE;ILE-DE-FRANCE;671175.000000;6863567.000000;2154;3832Z;Récupération de déchets triés;;
0006103146;AD PLATING;81423663400014;1 avenue de la Galochère;38400;SAINT-MARTIN-D'HERES;ISERE;AUVERGNE-RHONE-ALPES;918039.000000;6456931.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005801303;COTAC FRANCE SARL;41104009000010;5, Boulevard du Midi;76000;ROUEN;SEINE-MARITIME;NORMANDIE;558139.000000;6927799.000000;2154;8129B;Autres activités de nettoyage n.c.a.;;
0006802805;AJINOMOTO FROZEN FOODS FRANCE (Labeyrie);52182348400030;771 ALLEE DES TOURNESOLS, ZAC du Barraouet;82100;CASTELSARRASIN;TARN-ET-GARONNE;OCCITANIE;547972.000000;6330456.000000;2154;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;;
0005704847;Mairie de Sommesous;21510506500019;chemin d'exploitation n° 177;51320;SOMMESOUS;MARNE;GRAND-EST;789690.000000;6848730.000000;2154;8411Z;Administration publique générale;;
0010000736;SARP-OSIS Ouest;46420001300157;ZI n° 2 -  BP 311, 10, rue Prony;37300;JOUE-LES-TOURS;INDRE-ET-LOIRE;CENTRE;521164.000000;6696323.000000;2154;3700Z;Collecte et traitement des eaux usées;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;55204610400055;Usine de Facture, Allée des Fougères;33380;BIGANOS;GIRONDE;NOUVELLE-AQUITAINE;384774.000000;6400148.000000;2154;1712Z;Fabrication de papier et de carton;6.(a);Installations industrielles destinées à la fabrication de pâte à papier à partir du bois ou d'autres matières fibreuses
0006003649;SDCL CRE3 LIMOGES;77571654100070;38 rue Jules Ladoumegue;87100;LIMOGES;HAUTE-VIENNE;NOUVELLE-AQUITAINE;561993.000000;6527847.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;;
0006405117;ASD (Auto Service Distribution);52982279300012;155 chemin de Beauchamp, ZI Beauchamp;84170;MONTEUX;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;857561.000000;6327209.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0006104116;TOTAL FRANCE;54203492119487;Chemin du Canal, BP 22;69360;SOLAIZE;RHONE;AUVERGNE-RHONE-ALPES;842664.000000;6507339.000000;2154;1920Z;Raffinage du pétrole;;
0007405178;FRANCE TELECOM;38012986611847;86-90 BOULEVARD KELLERMANN;75013;PARIS-13E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;652646.000000;6858937.000000;2154;6110Z;Télécommunications filaires;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006102764;ONYX AUVERGNE RHONE-ALPES;30259089800441;223 rue de la Forêt Z.A Briffaut Est;26000;VALENCE;DROME;AUVERGNE-RHONE-ALPES;852229.000000;6425971.000000;2154;3811Z;Collecte des déchets non dangereux;;
0007001318;AUCHAN SA;41040946000012;centre commercial, chemin départemental 121;59720;LOUVROIL;NORD;HAUTS-DE-FRANCE;766960.000000;7018034.000000;2154;7010Z;Activités des sièges sociaux;;
0006514660;REVIVAL GENNEVILLIERS MOLE;61662009200430;3/5 route du mole central;92230;GENNEVILLIERS;HAUTS-DE-SEINE;ILE-DE-FRANCE;647716.000000;6871410.000000;2154;3832Z;Récupération de déchets triés;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005300633;SOCIETE FROMAGERE DE CLECY;50199410700016;23 rue du Béron;14570;CLECY;CALVADOS;NORMANDIE;442886.000000;6869896.000000;2154;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005208375;Séché éco-industries;33405518300084;Route d'Abidos, Lieu-dit l'Usine;64170;LACQ;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;406359.000000;6263384.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005800501;TRIADIS SERVICES;38454528100071;Rue de Madagascar;76000;ROUEN;SEINE-MARITIME;NORMANDIE;559505.000000;6928101.000000;4326;3822Z;Traitement et élimination des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006207526;FROMAGERIE HENRI HUTIN;48592022700033;B.P. 28;55320;DIEUE-SUR-MEUSE;MEUSE;GRAND-EST;877738.000000;6887457.000000;2154;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0022200040;SAEM LE GALION;33010988500021;Usine du Galion;97220;La Trinité;MARTINIQUE;MARTINIQUE;721090.000000;1628098.000000;4559;1081Z;Fabrication de sucre;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0010001645;STCM B2;64080189000024;Route de Pithiviers;45480;BAZOCHES-LES-GALLERANDES;LOIRET;CENTRE;629484.000000;6784971.000000;2154;2443Z;Métallurgie du plomb, du zinc ou de l'étain;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0005802148;IPODEC;38015018500201;hangars 92 et 93 - Quai du Rhin -, Grand Port Maritime du Havre;76600;LE HAVRE;SEINE-MARITIME;NORMANDIE;492455.000000;6937750.000000;4326;3811Z;Collecte des déchets non dangereux;;
0009000026;DA 204 Mérignac Beauséjour;15600015000011;35 rue de Beauséjour;33700;MERIGNAC;GIRONDE;NOUVELLE-AQUITAINE;413300.000000;6420807.000000;2154;8422Z;Défense;;
0005905572;MCPP CLERVAL;53863745500014;Rue de Santoche;25340;CLERVAL;DOUBS;BOURGOGNE-FRANCHE-COMTE;963718.000000;6705674.000000;2154;2016Z;Fabrication de matières plastiques de base;;
0007002868;GALLOO PLASTICS;40848199200019;1 Avenue du Port Fluvial;59250;HALLUIN;NORD;HAUTS-DE-FRANCE;707812.000000;7077081.000000;2154;2016Z;Fabrication de matières plastiques de base;;
0005600010;LUCANE;25030005000029;Les Bouillots;03500;BAYET;ALLIER;AUVERGNE-RHONE-ALPES;721642.000000;6572970.000000;2154;6820B;Location de terrains et d'autres biens immobiliers;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005800413;REVIMA;54207132900024;1, avenue du Latham 47, BP 1;76490;CAUDEBEC-EN-CAUX;SEINE-MARITIME;NORMANDIE;536727.000000;6938250.000000;2154;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0007100113;Sucriere de la Reunion;48003417200027;Usine du Gol, BP 95;97450;Saint-Louis;REUNION;REUNION;333882.000000;7646125.000000;;1081Z;Fabrication de sucre;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0006600743;ARPO;32333726100016;Le Grand Devois, 658 route d'Aubenas;30520;SAINT-MARTIN-DE-VALGALGUES;GARD;OCCITANIE;787752.000000;6340983.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0005901939;SYTEVOM (CSD de Classe 2);25700342600059;La Ferme Grandjean;70140;VADANS;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;892414.000000;6697905.000000;4326;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005901150;LUFKIN FRANCE SAS;95050805100014;Avenue des Chavannes;70220;FOUGEROLLES;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;953530.000000;6758681.000000;2154;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;;
0006301936;CHU (plateau technique);26490003600015;9 rue des Capucins;49000;ANGERS;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;432564.000000;6715912.000000;2154;8610Z;Activités hospitalières;;
0006702312;THK MANUFACTURING OF EUROPE SAS;42954752400026;Parc d'activités de La Passerelle;68190;ENSISHEIM;HAUT-RHIN;GRAND-EST;1025446.000000;6761609.000000;2154;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;;
0007003179;NICOLAY Fils SARL (En exploitation);42479062400029;Zone industrielle Les Estaches;62730;LES ATTAQUES;PAS-DE-CALAIS;HAUTS-DE-FRANCE;624195.000000;7091030.000000;2154;3832Z;Récupération de déchets triés;;
0005803912;TOTAL LUBRIFIANTS;55200645400573;Boulevard de stalingrad;76120;LE GRAND-QUEVILLY;SEINE-MARITIME;NORMANDIE;558635.000000;6927935.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0006802149;Peintures SOB Sas;61165006000035;Z. I. de Biars sur Cère, Rue Ambroise Croizat - BP 10;46130;BIARS-SUR-CERE;LOT;OCCITANIE;610117.000000;6426708.000000;2154;2030Z;Fabrication de peintures, vernis, encres et mastics;;
0007000991;HERTA;31104319400647;Zone industrielle - Route d'Ostreville;62130;SAINT-POL-SUR-TERNOISE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;653731.000000;7032000.000000;2154;1013A;Préparation industrielle de produits à base de viande;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0006408653;Véolia Propreté - TRIADE Electronique;39195574700103;296 avenue Georges VACHER, Z.I. Rousset;13790;ROUSSET;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;911567.000000;6266939.000000;4326;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006302920;ETABLISSEMENTS LOUIS MARTINEAU;38124624800011;L'Etoile du Marais, Chemin des Classes;85300;SOULLANS;VENDEE;PAYS-DE-LA-LOIRE;324977.000000;6643408.000000;2154;3831Z;Démantèlement d'épaves;;
0007000672;RUBIS TERMINAL DUNKERQUE UNICAN;80104464500027;Port 2424 - Rue Claude Vandamme;59140;DUNKERQUE;NORD;HAUTS-DE-FRANCE;654833.000000;7104896.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0006104504;Framatome Ugine;42876450000230;60, avenue Paul Girod;73400;UGINE;SAVOIE;AUVERGNE-RHONE-ALPES;966714.000000;6522424.000000;2154;2445Z;Métallurgie des autres métaux non ferreux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0007002413;OPALE ENVIRONNEMENT (CET);33235963700037;Hameau de la Bistade;62370;SAINTE-MARIE-KERQUE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;641435.000000;7089157.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0007006108;MENISSEZ PREMIUM (ex Groupe MENISSEZ);42011625300048;Parc d'activités Grévaux les Guides -, ZI des Longenelles Sud - rue Gaillard;59750;FEIGNIES;NORD;HAUTS-DE-FRANCE;764800.000000;7022200.000000;2154;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;5.(g);Installations autonomes de traitement des eaux industrielles usées provenant d'une ou de plusieurs des activités énumérées dans la présente annexe d'une capacité de 10 000 m3 par jour 
