identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0005901978;XPO TANK CLEANING SUD FRANCE;2021;12768;
0005513171;PATISSERIES  GOURMANDES;2021;3240;
0006104439;CARBONE SAVOIE;2021;48723;
0006302337;VEUVE AMIOT;2021;1839;
0005500609;BUNGE France;2021;104054;
0005101048;Société LAITIERE DE CLERMONT;2021;;284028
0007000534;SYNTHEXIM (Site Calaire);2021;257496;
0006802405;SATYS SURFACE TREATMENT Toulouse (PRODEM;2021;;2303
0025300090;PAUL SAPIN SA;2021;626;11890
0055700590;CHARAL;2021;123164;
0010001817;TIAC (ex ARCELOR MITTAL);2021;755;0
0006601116;SANOFI Aventis R&D;2021;40717;
0007000854;BALL PACKAGING EUROPE BIERNE SAS;2021;54616;
0006500345;BEISSIER;2021;925;
0010002269;MOY PARK BEEF ORLEANS (ex MC KEY);2021;35731;
0005100912;AGCO;2021;23514;
0006201734;VAGLIO SAS;2021;229;737
0005800902;PEINTURES SAFE;2021;;0
0006303944;MARIE SURGELES STEP;2021;;134814
0007000683;ALVANCE ALUMINIUM DUNKERQUE SAS;2021;0;264531
0005208277;LAFARGE GRANULATS FRANCE;2021;0;0
0007000757;INGREDIA;2021;762485;596040
0006704883;SIVOM Bassin de l'EHN;2021;;4011622
0010000651;CHALUMEAU LAQ'ALU SA - ANOLAQ;2021;0;10773
0006401288;SCA LE CELLIER DES TEMPLIERS;2021;1800;
0006002020;EUROCAST BRIVE;2021;9834;
0005800437;ORFEVRERIE CHRISTOFLE;2021;4252;
0005403171;SMET NORD EST 71;2021;1718;
0006507099;TERSEN (ex COSSON décharge (Epinay Ch.);2021;;3322
0006400928;APPRYL;2021;0;172140
0006506329;Univar Solutions SAS;2021;2843;
0006700048;SARL GRAVIERE ET SABLIERE HUBELE;2021;;154836
0006804126;DECHETS SERVICES 12;2021;8430;0
0006301730;YOPLAIT PRODUCTION FRANCE;2021;512865;
0006401142;SOCIETE NOUVELLE LES FILS DE FERRIGNO SA;2021;11820;6640
0006001935;GER'SON  S.A.;2021;47893;
0006301299;NORPAPER NANTES;2021;544835;
0055601718;CAPITAINE HOUAT;2021;141719;
0006400776;SATYS SURFACE TREATMENT MARSEILLE;2021;2569;
0005209637;BIOLACQ ENERGIES;2021;13480;
0010004916;ANETT DEUX;2021;97647;
0005305295;FAURECIA SIEGES D'AUTOMOBILE;2021;5292;
0005205103;ARKEMA  France SA;2021;370852;
0006201313;ASCOMETAL HAGONDANGE SAS;2021;;874937
0006102436;IMERYS ALUMINATES EX KERNEOS;2021;;701
0006401056;TOTAL RAFFINAGE FRANCE;2021;;2437768
0006301072;GREYSTAL (ex EURAMAX);2021;1260;
0005600360;ONYX AUVERGNE RHONE ALPES;2021;0;
0057200464;VALLEGRAIN ABATTOIR;2021;;113313
0006400499;SEPR;2021;;1020942
0006704098;ALPHA VEOLIA;2021;2632;
0006302409;LES OEUFS GESLIN;2021;;77778
0006407681;VISHAY S.A;2021;7170;
0006515481;WIPELEC;2021;191;
0010000120;CMS HIGH TECH;2021;300;
0006400366;SYNERGIE CAD;2021;16647;
0006702161;CHEMINOVA AGRO France;2021;2616;5000
0005701056;METAL BLANC S A;2021;;7434
0006201887;ArcelorMittal France - Train à chaud;2021;;2146301
0005300307;VEOLIA RECYCLAGE VALORISATION NORMANDIE;2021;1557;
0005801442;ASPEN NOTRE DAME DE BONDEVILLE;2021;62916;
0010004543;SABLIERES DU THIEULIN SAS;2021;;0
0006404837;EveRé SAS;2021;;0
0005206066;DRAGAGES PONT DE LESCAR S.A.;2021;0;0
0007404581;HOWMET SAS;2021;551;
0009070604;STEP - NICE HALIOTIS;2021;0;35203952
0007002729;BARDUSCH - TBN FontaineND;2021;31776;
0005500334;SECANIM BRETAGNE;2021;;67692
0007206006;SNCF MOBILITES;2021;604;0
0010000793;ALLAIRE;2021;;47417
0006803270;LAVATRANS;2021;;4145
0005501504;VALOREIZH;2021;6782;
0009073401;STEP - AGDE;2021;3766442;
0005902685;INOVYN France;2021;;48123730
0010200056;CEMEX GRANULATS RHONE MEDITERRANEE;2021;0;0
0006600893;OI Manufacturing France;2021;23606;
0006303376;REINAL SARL;2021;;17254
0010008480;GIP Centre de Traitement Textile 28;2021;18491;
0006300990;FLEURY MICHON LS;2021;;91337
0056700818;LES CHARCUTIERS D ALSACE;2021;16354;
0006502209;CALCAIRES DE LA BRIE;2021;;0
0005503722;SNCF VOYAGEURS TECHNICENTRE RENNES;2021;27554;
0005104640;LACTINOV (EX UNILEP);2021;;185696
0005301827;CARGILL FRANCE SAS;2021;;558518
0016500087;SYMPTTOM Monistrol sur Loire - ISDND;2021;10856;
0009000036;BA 116 Luxeuil;2021;37822;0
0005601734;BRUEGGEN FRANCE SNC;2021;6279;
0006506487;VEOLIA EAU ILE DE FRANCE;2021;;6406713
0005800420;ECOLOGIC PETROLEUM RECOVERY;2021;;13876
0006103213;SERGE FERRARI SAS;2021;1513;
0005300092;RENAULT TRUCKS;2021;;50702
0006309986;ELIS LES LAVANDIERES;2021;57668;
0005402664;EDIB;2021;35051;
0006102256;SYNDICAT MIXTE DE LA PLAINE DE L'AIN;2021;377221;0
0005106621;SAPA  BUILDING SYSTEMS  FRANCE (HBS);2021;14235;
0005401631;SPPH;2021;37089;
0010002645;MATERIAUX DE BERCHERES LES PIERRES;2021;0;0
0025200001;FRAMATOME;2021;;185799
0009076903;STEP - VILLEFRANCHE SUR SAONE;2021;;4538138
0012400003;VON ROLL ISOLA FRANCE - SAMICA;2021;505;768282
0005806101;TESSENDERLO KERLEY FRANCE;2021;;4649
0005401066;TEFAL S.A;2021;;22346
0006200203;SOFIDEL FRANCE;2021;5744;158523
0007101939;PREFABLOC AGREGATS - Carriere Lagarrigue;2021;0;0
0022200016;EDF SEI - PK;2021;;648
0005100499;WEST PHARMACEUTICAL SERVICES;2021;18171;145449
0005901151;FERS ET METAUX;2021;136;
0010004249;HUTCHINSON;2021;112170;
0005100311;EDIFI NORD;2021;;5350
0010000679;GAULT ET FREMONT;2021;387;
0006504143;SMURFIT KAPPA CENTRAL PAC;2021;7363;
0006502756;ADR;2021;37;
0005101699;LACTINOV  (ex-SFPL);2021;393096;
0006103014;THALES AVS ex THALES ELECTRON DEVICES;2021;;6527
0005503176;IMERYS CERAMICS FRANCE;2021;;922602
0006802185;Papeteries de Saint-Girons Sas;2021;;2224863
0006110065;SICO;2021;73;
0040000024;Electricité De Mayotte - EDM;2021;0;975
0006506112;CORIANCE ( exCYEL )- SOA;2021;54796;
0005515369;Cale sèche / port de Concarneau;2021;;4815
0006206152;TECNOLAK;2021;;114
0006200735;LA MEUSIENNE (Ex : APERAM STAINLESS);2021;;2623
0007205956;IMERYS REFRACTORY MINERALS CLERAC;2021;;489418
0006700332;HOLCIM BETON GRANULAT HAUT RHIN- HBGHR;2021;;267081
0007000538;SARL FONDOIR DE SUIFS BUCHEZ;2021;;18936
0016400435;CTL PACKAGING;2021;0;
0007001026;SNCZ;2021;;92360
0010000241;HYDRO ALUMINIUM EXTRUSION SERVICES;2021;560;7644
0006301141;PORNIC AGGLO PAYS DE RETZ;2021;1729;
0007000635;BEFESA  VALERA SAS;2021;;16644
0005901380;HENDRICKSON FRANCE (ex Frauenthal);2021;1956;414662
0010000555;INDRAERO SIREN SAS;2021;;770
0005515907;SMICTOM Centre Ouest (Gaël);2021;;13417
0006700766;LINGENHELD ENVIRONNEMENT;2021;10470;
0006303452;ARETZIA;2021;;11875
0010003779;MALTERIES FRANCO SUISSES;2021;353018;
0010007187;IZT SARL;2021;10;
0006201358;BRITISH STEEL FRANCE RAIL;2021;;795
0006506767;REP;2021;44525;
0006104116;TOTAL FRANCE;2021;;19500
0006704014;ENVIE 2e Alsace SAS;2021;1300;
0006508769;GUINOT;2021;1667;
0006001836;LAMBERTY et FILS;2021;1904;
0018100049;SABLEX;2021;10;
0010004028;CPK PRODUCTION FRANCE;2021;4143020;
0006103436;EMIEUX SARL;2021;734;
0052902505;FRONERI FRANCE SAS;2021;;160323
0005302358;SOPARCO;2021;544483;
0010003753;CEMEX GRANULATS NORD;2021;0;0
0005703186;MONIER SA;2021;0;0
0009073601;SUEZ;2021;;3492579
0007000110;CCM SARL;2021;;5514247
0010000504;LHOIST FRANCE OUEST;2021;;403752
0010000043;LES VOLAILLES DE BLANCAFORT;2021;;223567
0006400280;VICAT SA;2021;;33368
0007402282;SAFRAN TRANSMISSION SYSTEMS;2021;3270;0
0006103586;LAFARGE CIMENTS;2021;;0
0005800370;NUFARM SA;2021;0;4240
0005503598;CONSEIL GENERAL;2021;;26472
0005515174;CELTIGEL;2021;82540;
0006104466;TRIMET;2021;;10521151
0006600430;PCAS;2021;;1233519
0006705769;WAGRAM TERMINAL SAS;2021;;34871
0006000305;COMPAGNIE MADRANGE LA VALOINE (SASU);2021;89924;0
0006810491;FROMAGERIES LESCURE (ex-TERRA LACTA);2021;35144;
0006503451;FAREVA (ROCHAS PARFUMS);2021;227;
0005301484;AURYS GLASSOLUTIONS S.A.S.;2021;213;126793
0007101355;EDF-PEI SAS;2021;;122740
0005501531;HYPRED (groupe Kersia);2021;2864;0
0010004585;SWISS KRONO;2021;3468;128500
0007002398;ASCOVAL SAINT-SAULVE;2021;;364899
0007003398;HYDROPALE;2021;;64474
0006300974;ELENGY;2021;;84907377
0005600369;VALEO SYSTEMES D'ESSUYAGE;2021;20519;
0005701946;DISLAUB;2021;;252551
0009000122;3e RMAT DETACHEMENT DE VAYRES;2021;4500;
0005206764;ARGECO DEVELOPPEMENTSNC;2021;;10541
0005800438;BRENNTAG SA;2021;16204;
0005600190;BRIVADOISE DE TRAITEMENT DE SURFACE SAS;2021;;13458
0006802805;AJINOMOTO FROZEN FOODS FRANCE (Labeyrie);2021;29224;
0007408607;ELIS PANTIN;2021;97270;
0006700462;PRODAIR ET CIE Strasbourg;2021;21007;
0005600069;AMIS SAS;2021;;25991
0009075904;STEP - Lille-C.U.-Houplin Ancoisne;2021;;7270955
0007000610;ROYAL CANIN SAS;2021;8867;
0058800183;ELIVIA Ets MIRECOURT;2021;115017;
0005503612;GIP SERVICE INTERHOSPIT. TREGOR GOELO;2021;8220;
0010600812;USINES DESAUTEL;2021;29;
0006503709;LCPP LABO CENTRAL PREF POLICE;2021;1500;
0006412373;CHANTIER NAVAL DE MARSEILLE (forme 10);2021;;13839360
0006705975;CHARCUTERIE PIERRE SCHMIDT;2021;30021;
0053200222;CANARDS D'AUZAN;2021;0;126129
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2021;;2665328
0053000070;MONCIGALE (LCB);2021;37392;
0006506445;SARIA INDUSTRIES SAS;2021;4598;
0005901990;SERTRID;2021;2640;
0005600370;INTERFORGE SAS;2021;;20426
0006401830;CMESE;2021;;111235
0006401055;STOCKAGE TERMINAL DE LA CRAU;2021;;6614
0005701421;CRISTAL UNION;2021;;0
0006103727;ELKEM SILICONES FRANCE SAS;2021;;3632065
0006300201;SANTRAC;2021;0;0
0006301300;ARJO WIGGINS SAS- papeterie;2021;;831630
0057202284;ETABLISSEMENTS FASSIER SA;2021;;56325
0005601309;SICABA;2021;12690;
0006600301;FORMICA (Plaine);2021;;1466
0006700804;EMFI Niedermodern;2021;0;
0050100375;ETS GESLER BOUCHERIE GROS;2021;;15450
0005302771;TITAN FRANCE;2021;;7417
0005301493;COMPAGNIE DES FROMAGES & RICHESMONTS SCA;2021;;305557
0006401019;ASCOMETAL Fos-sur-Mer;2021;;446086
0010000028;IDEALCHROME-BOURGES;2021;;3859
0055603725;SOLEVAL FRANCE;2021;55193;
0010001813;HB FULLER ADHESIVES;2021;1095;
0007003180;CHROMA BIOTECH;2021;15672;
0005401696;PAPREC PLASTIQUES SAS;2021;33554;
0006400323;PAYAN BERTRAND S.A;2021;6375;
0007000740;DECOSTER-CAULLIEZ SAS;2021;;99400
0005302849;LACTALIS NESTLE ULTRA FRAIS MARQUES;2021;;421245
0050100486;SALAISONS STEMMELEN;2021;41528;
0025100048;PremEster;2021;;37050
0009071301;Station d'Epuration : AIX EN PROVENCE LA PIOLINE;2021;;6780639
0006604226;PIERRE FABRE DERMO COSMETIQUE;2021;;47856
0006201665;SEW USOCOME;2021;2129;
0058001187;Centre de recherche et développement Nestlé;2021;6947;
0054400759;GELTRAN;2021;20480;
0009000144;BA 105 EVREUX;2021;;10000
0006401210;LAFARGEHOLCIM GRANULATS;2021;0;0
0005800736;SCHOELLER ALLIBERT;2021;;14266
0005200359;SAIPOL SA;2021;;87365
0006102447;UNION DES DISTILLERIES DE LA MEDITERRANEE;2021;35891;0
0006301427;TIPIAK épicerie;2021;12305;
0054200477;FROMAGERIE GUILLOTEAU;2021;;131970
0005205148;Les Docks Pétroliers d'Ambès (DPA);2021;;9092
0005800290;CABOT CARBONE SAS;2021;;82354
0006104351;CROMOLOGY RESEARCH & INDUSTRY SAVOIE;2021;0;1587
0006702200;LINDE FRANCE;2021;1720499;0
0005800543;SEALYNX INTERNATIONAL;2021;;307484
0056900361;SOCIETE NOUVELLE ROGER DE LYON;2021;19547;
0006809562;SAS PROSERVE DASRI;2021;0;
0005503334;FIDELE SAS;2021;21523;
0005701247;CLAS GALVAPLAST;2021;;28151
0009000212;Hôpital d'Instruction des Armées Sainte Anne;2021;63360;
0006900260;ARIANESPACE;2021;;4030
0006103490;VERRERIE DE ST JUST;2021;549;17880
0010005101;SOCCOIM ONYX  (plate-forme traitement);2021;2172;
0052501019;EUROSERUM ETALANS;2021;67778;
0010300015;HM CLAUSE;2021;12145;
0007003718;D'HAHAN S.A.S.;2021;0;0
0006503106;CEMEX GRANULATS;2021;;50
0005200256;EPG;2021;0;19714
0006700656;VELCOREX since 1828;2021;0;109505
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2021;0;480207
0006306563;COLART LE MANS SA;2021;24200;
0006400367;VIRBAC 13;2021;59374;
0006200837;BONDUELLE FRAIS FRANCE;2021;;207995
0006102766;RC TRAITEMENT;2021;3214;
0006102913;MULTIBASE;2021;;50651
0005901039;SOCIETE NOUVELLE REVETIS;2021;;15052
0006400528;CHARLES FARAUD;2021;142542;
0007000874;CHAUX ET DOLOMIES DU BOULONNAIS;2021;;2565
0007002204;BIO RAD;2021;27832;
0007000922;VENATOR (Ex Huntsman P&A France);2021;;8094
0005900641;PEUGEOT CITROEN  AUTOMOBILES SA;2021;10902;
0054201420;HYPERMARCHE AUCHAN;2021;5012;
0057200475;SOCOPA VIANDES;2021;;234099
0010013810;sas;2021;238;0
0006301606;ATLANTIQUE PRODUCTIONS;2021;;3441
0005801000;JANSSEN CILAG;2021;76438;
0007004733;MINAKEM DUNKERQUE PRODUCTION;2021;51370;
0006201850;ONDAL FRANCE;2021;28874;
0007004362;GALLOO littoral Dunkerque;2021;;5400
0005702113;SEDIS;2021;6432;
0006509895;KALHYGE;2021;44989;
0005514513;GUENA SAS;2021;;419000
0006200339;Glanzstoff Longlaville ( EX DURAFIBER);2021;41444;
0006204550;GIE DU NOIR RUXEL - PARMENTELAT;2021;67334;
0006401134;ALAZARD ET ROUX;2021;15154;
0006401029;ESSO Raffinage SAS;2021;;7963458
0007002546;ROQUETTE Frères;2021;;10930515
0006506419;SITREM;2021;52244;
0007002523;BRIOCHE PASQUIER AUBIGNY SAS;2021;11913;
0006802449;NUTRIBIO;2021;;351102
0006700444;ARCONIC ARCHITECTURAL PRODUCTS  Merxheim;2021;11524;1248
0006600262;LAFARGE HOLCIM;2021;0;0
0009077301;UDEP - Chambéry;2021;;14085740
0006800422;LAFARGE CIMENTS;2021;;12
0055302526;GAEC HUNAUDIERES (DES );2021;0;0
0006200199;SAINT GOBAIN PAM (Usine Foug);2021;;560163
0005300699;HOWMET ARCONIC;2021;18751;3308
0005801081;SERAF;2021;;29903
0006505334;Société JR;2021;30395;
0006104024;ESSEX (IVA ESSEX);2021;6630;
0007002909;WEB TECH;2021;14;
0055000439;SOCOPA VIANDES;2021;;208638
0006104367;PLACOPLATRE;2021;1986;0
0006503752;FERELEC INDUSTRIES;2021;57;
0005701143;ARCELORMITTAL FRANCE;2021;0;130118
0007001143;REGAL Marée (SAS);2021;7453;
0005600419;ROCKWOOL FRANCE SAS;2021;0;0
0010000243;SAPA PROFILES NORD/OUEST SAS;2021;3717;
0005800435;COMPAGNIE INDUSTRIELLE MARITIME;2021;;86334
0006201812;LEACH INTERNATIONAL EUROPE S.A;2021;555;
0010000473;VALORYELE;2021;0;
0005503651;KERMENE;2021;92114;
0007006047;INCINERIS;2021;19;
0056900370;SECANIM SUD EST;2021;1541;
0006106947;SUEZ RR IWS CHEMICALS FRANCE;2021;;0
0005200721;UCVA;2021;0;58087
0012100168;INOVYN FRANCE;2021;;367313
0006702052;RECIPHARM (ex KB PHARMACEUTICALS);2021;21839;
0005701463;REMOISE DE VALORISATION DES DECHET.;2021;20;885
0006002178;Orano Mining;2021;;283069
0007003131;BOCQUET;2021;4137;
0005503419;BRIDOR;2021;838;
0006103190;PEC TREDI;2021;;692810
0005800607;BOREALIS CHIMIE;2021;;2487559
0005202714;SPEICHIM PROCESSING;2021;1374;
0007001162;CONEGAN (SAS);2021;5360;
0006300884;MARTIN TECHNOLOGIES;2021;1126;3231
0052904384;CONSERVERIE CHANCERELLE (usine Sardine);2021;102546;
0005101901;GOODYEAR DUNLOP TIRES Amiens SUD;2021;8092;379780
0006600432;SANOFI-CHIMIE;2021;;569868
0005900888;FROMAGERIES BEL PRODUCTION FRANCE;2021;60623;
0006700691;HAGER ELECTRO;2021;29632;
0006301109;SOTREMO;2021;51027;
0006517193;SEMAVERT;2021;;14588
0010000951;CGES (Cie Générale d'Eau de Source);2021;8173;
0056700665;ESCAL;2021;51236;0
0005900188;DEFTA AIRAX;2021;7390;
0007005666;LEROY FISHCUT;2021;17927;
0025300101;MAISON JEAN LORON;2021;22305;
0010011110;GALLOO France division Vernouillet;2021;11195;
0006401046;SOCIETE DU PIPELINE SUD-EUROPEEN;2021;0;724500
0055300875;SARA;2021;48013;
0010000073;BEAUFOUR IPSEN INDUSTRIE;2021;32078;0
0007100593;EDF-SEI;2021;;1300
0009000020;BA 106 Bordeaux-Mérignac;2021;;784
0007100036;Distillerie Riviere du Mat;2021;;471230
0005106144;UNITHER;2021;73869;
0005903713;JURA TERROIR SAS;2021;;47648
0006401556;ORANGINA SUNTORY FRANCE PRODUCTION;2021;;129451
0057100394;GROUPE BIGARD;2021;277156;
0005800575;LUBRIZOL FRANCE;2021;;257268
0005802754;ARIANEGROUP SAS;2021;6175;
0005901215;VETOQUINOL SA;2021;;27666
0010002267;CARGILL FOODS FRANCE;2021;124424;
0005702173;Union Auboise;2021;;3835
0006400036;BRENNTAG MEDITERRANEE;2021;3928;
0005704056;CARRIERES ST CHRISTOPHE;2021;0;0
0005600268;PEM;2021;;107516
0007402258;SIAAP;2021;2963299;
0055603496;KERMENE;2021;50993;
0006400486;NATUREX;2021;59144;
0006305478;BONILAIT PROTEINES;2021;;63414
0007004169;COLAS;2021;;3000
0052904385;CONSERVERIE CHANCERELLE (usine Thon);2021;68160;
0005209347;SOBEGI SAS;2021;;633289
0006603588;Montpellier Méditerranée Métropole;2021;2005;
0006303438;INITIAL SERVICES TEXTILES;2021;;44855
0005200914;MARIE BRIZARD WINE & SPIRIT FRANCE-MBWS;2021;1348;
0006605955;GIP DES BLANCHISSEURS CEVENOLS;2021;9205;
0006101466;CARRIERES DE SAINT LAURENT;2021;0;0
0006405522;SMIDDEV;2021;;35988
0055602633;CELTYS;2021;;147275
0007001409;CANELIA;2021;;427985
0006400459;LES CRUDETTES SAS;2021;7899;229008
0006802522;SMTD 65;2021;;13494
0005800416;POCHET DU COURVAL;2021;;31219
0055603669;CELVIA  SERENT;2021;236362;
0009000285;Site de BALARD;2021;;858719
0007000436;HEINEKEN ENTREPRISE;2021;426864;
0006704359;JET AVIATION AG;2021;0;0
0007003839;VM BUILDING SOLUTIONS SAS (ex UMICORE);2021;43060;
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2021;0;2030055
0010300115;ANDROS;2021;280929;
0006103602;MALERBA n° 2/3/5/7;2021;22;
0010100131;SYTRAIVAL;2021;;1780
0009000101;DGA Essais en vol Site d'Istres;2021;81910;
0010700578;TREZ FRANCE;2021;;1417
0005800316;AIR LIQUIDE FRANCE INDUSTRIE;2021;;27984
0006103735;IMERYS TC;2021;238;
0005503518;OUEST FRANCE;2021;5310;0
0006804704;Communauté d'agglomération l'Albigeois;2021;4281;
0006301731;NOVANDIE;2021;;217865
0005201404;DISTILLERIES VINICOLES DU  BLAYAIS;2021;;10806
0007002178;SIPC;2021;3401;
0005701377;ENTREMONT - MONTIGNY;2021;27745;
0006205873;GEYER FRERES;2021;11141;0
0006505483;M.A.J. Elis;2021;55729;
0053503228;LES DELICES DU VAL PLESSIS SAS;2021;77461;
0006700668;BLUE PAPER;2021;;3426470
0006400210;COCA COLA MIDI SAS;2021;45504;
0010000316;EXPANSCIENCE;2021;68486;
0006112461;ISONAT SAS;2021;14705;
0005803187;TEREOS STARCH & SWEETENERS LBN;2021;;22252094
0006702046;KERMEL;2021;73953;1874729
0007001335;O-I FRANCE SAS (ex O-I MANUFACTURING);2021;24572;
0010600534;SNCF Mobilité TGV TECHNICENTRE DE LYON;2021;31357;
0005401426;TERREAL SAS;2021;600;
0005900110;SPIC (SOCIETE NOUVELLE SPIC);2021;6212;
0006801192;SOC DES ETS RESCANIERES;2021;;87560
0005800126;LAFARGE GRANULATS;2021;0;0
0006301487;VALEO;2021;21;
0006103908;GRID SOLUTIONS SAS;2021;0;
0005517250;STALAVEN SA;2021;223256;
0058600141;BONILAIT PROTEINES;2021;;272050
0007203048;CPK Production France (ex Mondelez);2021;23051;
0005401680;ALFA LAVAL SPIRAL;2021;;23
0005501932;MPAP (Manufacture produits automobiles);2021;521;
0005300200;MURATA INTEGRATED PASSIVE SOLUTIONS;2021;;188522
0010004440;COMMUNAUTE COMMUNES  LOCHES SUD TOURAINE;2021;;3077
0005100190;DSP France SAS;2021;;1287420
0005206070;COMMUNAUTE DE COMMUNES DE ST LOUBES;2021;;137116
0009079501;Station de dépollution de Bonneuil-en-France;2021;;19143823
0005401050;KRONOSPAN;2021;;0
0006405412;GDF SUEZ THERMIQUE FRANCE;2021;;106522
0010100080;ALLARD EMBALLAGES;2021;3192;
0006400876;Métropole Aix-Marseille Provence;2021;;832097
0005300285;PSA AUTOMOBILES SA;2021;64659;
0005202525;VERMILION REP S.A.S.;2021;;1338
0010001788;FAURECIA AUTOMOTIVE COMPOSITES;2021;26684;
0006401106;SCA  SAINT-MARC;2021;;1709
0010000591;PSG INDUSTRIE;2021;;13957
0010400549;SICTOM DE LA BIEVRE;2021;0;19718
0007005038;WEPA FRANCE;2021;295237;
0007000704;MINAKEM BEUVRY PRODUCTION;2021;;83651
0006301499;SDPS;2021;;20520
0007403760;MA FRANCE;2021;11069;
0006200031;MANUFACTURE DE BACCARAT;2021;;235107
0006302161;BDR THERMEA France SAS  (ex RADIATEURS I;2021;11583;
0007402276;ORGANOTECHNIE;2021;20714;
0006104358;SAVOIE DECHETS;2021;13249;
0006301335;COOP SYND DISTILLAT THOUARCE;2021;;17023
0006400061;GER OTV/SEM;2021;;1342586
0006200539;SAINT GOBAIN PAM;2021;;3627533
0052900634;MAGGY (ex. Atlantic Pet Food);2021;7471;
0006505997;AEROPORTS DE PARIS - CTFE;2021;89046;
0007000508;COMILOG ex Dunkerque Electrométallurgie;2021;;0
0006400319;MANE ET FILS LA SARREE;2021;80242;
0006301501;VANDEMOORTELE BAKERY PRODUCTS FRANCE;2021;0;6284
0010000305;NOVO NORDISK PRODUCTION SAS;2021;138602;
0053500596;TENDRIADE;2021;;180439
0006114913;SOCAFI (ITM);2021;;74000
0005503726;GEVAL;2021;;18377
0006003019;SPECIALTY MINERALS FRANCE;2021;26933;
0051500300;LES FROMAGERIES OCCITANES LANOBRE;2021;;55098
0018100065;LG - Bellegarde Instalation;2021;0;0
0053800651;TEISSEIRE FRANCE SAS;2021;124180;147484
0006303598;MARTINEAU SA;2021;313;
0007100563;SPHB;2021;20215;
0007000643;BORAX FRANCAIS;2021;;581707
0007203197;TDCI (TRAITEMENT DECOUPE CONCEPTION INDUSTRIEL);2021;498;
0053502425;MAITRE JACQUES;2021;14913;
0006201291;FONDERIE LORRAINE;2021;12417;0
0006400990;KEM ONE France;2021;;1986550
0006103860;SPICER FRANCE;2021;3811;
0007000803;PGI;2021;48664;
0007402356;MAJ;2021;53508;
0007200663;CIMENTS CALCIA sas;2021;;868102
0006102843;AVERY DENNISON;2021;4745;
0050700008;NUTRITION ET SANTE;2021;3670;
0005502516;GUENNEAU (SARL);2021;;7545
0009077801;SIAAP - Site Seine Aval;2021;;506137000
0007201542;CIMENTS CALCIA sas;2021;;456139
0006100483;DELMONICO DOREL CARRIERES;2021;0;0
0057908818;SAS SOFIVO;2021;258999;
0006802620;SA BRENNTAG MIDI-PYRENEES;2021;2381;
0005800598;COMPTOIR NOUVEAU DE LA PARFUMERIE;2021;4639;
0006206235;PAPETERIES DES VOSGES;2021;322011;
0009075401;Station du Grand Nancy située à MAXEVILLE;2021;;30114781
0009000021;BA 115 Orange-Caritat;2021;;56674
0005703027;CEMOI;2021;1573;352310
0006505859;ETEX France Building (ex SINIAT=;2021;;3500
0005201173;Distillerie DOUENCE;2021;;10453
0005401728;S.N.B.A.;2021;1821;
0006704365;Fonderie SCHLUMBERGER SAS;2021;2100;
0005200869;L'ELECTROLYSE SAS;2021;;19464
0006807619;SYDOM AVEYRON;2021;5420;
0006303432;SEF (Société d'Enduction et de Flockage);2021;543;
0007004038;GALLOO FRANCE Sin le Noble ( ex BARBIER);2021;4073;
0005400467;TERREAL Les Carrières Sud;2021;;100000
0006804143;IONS SERVICES;2021;;0
0006305148;TRIVALIS;2021;;8146
0006102364;OI FRANCE SAS;2021;4611;
0005207042;BTVA;2021;0;34
0005400521;CARRIERES BRESSE BOURGOGNE;2021;;228681
0007000523;EXIDE TECHNOLOGIES SAS;2021;59503;
0005100097;NESTLE France SAS;2021;;314363
0006700259;HOLCIM BETON GRANULAT HAUT-RHIN;2021;;142728
0006401807;Centre Commercial NICE TNL;2021;;193829
0006201894;ArcelorMittal France - Cokerie;2021;;348889
0006702232;JET AVIATION AG BASEL;2021;969;
0006102760;AGRANA FRUIT FRANCE;2021;63657;70648
0005501487;OVAKO;2021;;1173
0006600803;UNION DES DISTILLERIES DE LA MEDITERRANE;2021;0;0
0006700390;SAREL;2021;1032;
0006200745;BERGERE DE FRANCE;2021;22588;
0005401318;U-SHIN (ex.VALEO SECURITE HABITACLE);2021;0;4533
0006601361;STERIMED SAS (Ex ARJOWIGGINS);2021;;1169541
0006900563;EDF PEI Pointe Jarry;2021;;69124
0052100705;GROUPE BIGARD;2021;75157;
0006201350;SPLRL;2021;;552700
0052401517;MADEMOISELLE DESSERTS;2021;;66612
0053500475;LAITERIE CORALIS;2021;;190643
0006700464;SINIAT SA;2021;0;48340
0007002145;Remy LENFANT Teinturerie;2021;22631;
0006900015;SARA (DDC);2021;;4969
0005503558;SYSEM (CET2 SARZEAU)en post exploitation;2021;0;17297
0005202330;DEUERER PETCARE FRANCE;2021;165381;
0007001591;N.V BISCUITS DELACRE SA;2021;13203;
0005801418;DISTILLERIE BUSNEL;2021;499;14566
0006103644;SANOFI PASTEUR MARCY;2021;306672;
0005204306;SIBELCO France SAS;2021;;6092
0005701178;SMURFIT KAPPA PAPIER RECYCLE FRANCE;2021;;400063
0006700361;NLMK Strasbourg;2021;;1613345
0005501483;BJ 75;2021;;24271
0005101539;CHIMIREC VALRECOISE;2021;;2120
0005202716;NOVEAL SA;2021;13091;
0006404035;SOCOPA;2021;15112;
