identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0006702042;FREUDENBERG PERFORMANCE MATERIALS;2019;162608;1410846
0007004006;GALLOO FRELINGHIEN RECYCLAGE;2019;1784;
0007000705;SCORI;2019;;13182
0007000922;VENATOR (Ex Huntsman P&A France);2019;;15131
0052500247;Fromagerie JEAN PERRIN S.A.PERRIN VERMOT;2019;67429;
0010300163;AUTAJON SP;2019;11047;
0009000361;DGA Essais de missiles - site Gironde;2019;;500
0005900499;RIVEX ITW ( Ornans);2019;;113544
0053502425;MAITRE JACQUES;2019;12733;
0009078601;Unités de traitement des eaux usées;2019;;7489220
0007200663;CIMENTS CALCIA sas;2019;;647548
0006506233;CPCU;2019;13365;19917
0005601324;LES FROMAGERIES OCCITANES;2019;;96464
0005512709;GROUPE YVES ROCHER (Rieux);2019;;29564
0006700583;RICOH INDUSTRIE FRANCE;2019;18924;
0009070601;STEP - ANTIBES;2019;;10121093
0005205150;Les Docks Pétroliers d'Ambès (DPA);2019;;288212
0005202703;SOCIETE BEARNAISE DE SYNTHESE SA (SBS);2019;207;
0010010029;ICT FRANCE SAS;2019;;356772
0005902597;SYBERT UIOM;2019;798;
0024600019;HAULOTTE GROUPE SA;2019;231;
0006104032;VON ROLL FRANCE;2019;;3677
0052900036;JEAN PIERRE TALLEC L'HERITAGE DU GOUT;2019;29294;
0005302830;SOCIETE DES CARRIERES DE VIGNATS;2019;;190680
0006519805;SEALANTS BEZONS 2 (ex JOINT FRANCAIS);2019;;71937
0005206066;DRAGAGES PONT DE LESCAR S.A.;2019;;0
0006102435;LAFARGE CIMENTS;2019;;58716
0005302774;BOLAIDOR Sté Laitière du Bocage Ornais;2019;;541155
0005801329;TECHNIP;2019;42;19259
0010200069;STE CHLORALP;2019;;0
0010004172;METALOR TECHNOLOGIES SAS;2019;3884;
0028400079;CHATEAU BLANC;2019;6752;
0005300463;CIMENTS CALCIA;2019;;0
0005800375;ASHLAND SPECIALTIES France;2019;;313145
0005601635;VALTOM;2019;10332;
0006500251;SAMIN;2019;0;0
0052904383;ETABLISSEMENTS PAUL PAULET;2019;38338;
0053200222;CANARDS D'AUZAN;2019;;105244
0025100069;GATES SAS;2019;;6034
0057100394;GROUPE BIGARD;2019;276820;
0006501807;TECHNOS RESINES SERVICES;2019;2065;
0006606726;LANGUEDOC LAVAGE SARL;2019;16438;
0006504280;CIM;2019;;517
0005401680;ALFA LAVAL SPIRAL;2019;;62
0005501504;VALOREIZH;2019;8301;
0007100729;SUEZ RV RÉUNION - BOIS ROUGE;2019;0;1800
0006700412;TREDI Hombourg;2019;;43536
0007000859;MERCK SANTE SAS;2019;24610;
0009073305;STEP de la TESTE DE BUCH;2019;;6687077
0006700794;WIENERBERGER;2019;57830;
0006108011;NOVACID;2019;;36005
0006200868;LES SABLIERES DE LAIMONT;2019;;100000
0005600463;EUROAPI;2019;;1183868
0006500219;LAFARGEHOLCIM Granulats;2019;0;0
0006302253;BISCUITS CANTREAU S.A.;2019;2860;
0005901743;LES CARRIERES JURASSIENNES (VINCENT);2019;;0
0006002903;Juliette DOITEAU;2019;;2359
0005100311;EDIFI NORD;2019;;5015
0007404581;HOWMET SAS;2019;538;
0006104682;CEREAL PARTNERS FRANCE;2019;115077;
0006503106;CEMEX GRANULATS;2019;;11
0005901331;CEB - Usine des Prés;2019;2194;0
0007201495;FDG ATLANTIQUE (ex DELSOL);2019;642;679
0006200817;INNOSPEC PERFORMANCE CHEMICALS;2019;;556508
0005701301;TECHNINAT - UO de Chalindrey;2019;10220;
0054200013;JACOBS DOUWE EGBERTS FR;2019;7543;
0058800183;ELIVIA Ets MIRECOURT;2019;125517;0
0022200221;PROCHIMIE INDUSTRIE S.A.S;2019;517;
0054200012;LACTALIS NESTLE ULTRA FRAIS MARQUES;2019;;155435
0006301217;EDF SA;2019;;363024736
0006400327;CENTIPHARM;2019;8297;
0007201450;PLACOPLATRE (PLACO SAINT-GOBAIN);2019;1;1
0007002398;ASCOVAL SAINT-SAULVE;2019;;180410
0005301364;CARRIERE BAUDOUIN SNC;2019;;155350
0005401728;S.N.B.A.;2019;2035;
0005800350;ERAMET;2019;;588632
0005101506;BOSTIK;2019;;143043
0005201008;SABENA TECHNICS BOD SAS;2019;10475;0
0006107420;ORGANOM;2019;120735;
0009073002;STEU Nîmes (ouest);2019;8313153;94966
0052901215;SOCIETE PERON;2019;;0
0006305026;ENGIE Thermique France;2019;;56397
0006802883;SEPS;2019;;180
0005503336;CELTARMOR;2019;2147;
0006300990;FLEURY MICHON LS;2019;;99059
0006303220;HOWMET CIRAL ARCONIC;2019;12270;
0005202305;CURIA FRANCE;2019;8452;
0006102492;thierry gensel;2019;127569;
0009078001;STEP - AMIENS;2019;9045505;9045505
0009069801;CEA Marcoule;2019;;2643365
0050100431;SIBERT ET FILS;2019;6916;
0010004110;HYDROCHEM;2019;986;
0007202157;SUEZ RV SUD OUEST (ex SITA);2019;;12338
0005101646;POCLAIN HYDRAULICS OPERATIONS VERBERIE;2019;36008;
0005100395;CEREAL PARTNERS Frances;2019;;141023
0006104011;BAYARD;2019;1403;0
0006103596;RHODIA OPERATIONS;2019;;2815109
0010000385;ARISTON THERMO GROUP;2019;;1033
0005401906;RTP FRANCE;2019;2412;
0006107304;METALOR TECHNOLOGIES ADVANCED COATINGS FRANCE;2019;229;
0007002313;NOREADE;2019;;489246
0010001766;Aalberts Surface Technologies;2019;;64302
0006503543;ERAMET RESEARCH;2019;1580;
0005300092;RENAULT TRUCKS;2019;;59386
0005702175;Ghisetti 1870 France;2019;;47707
0005100521;TEREOS FRANCE;2019;;5891246
0006104744;EUROCAST THONON;2019;8680;
0005202714;SPEICHIM PROCESSING;2019;3702;
0009069935;CIS BIO INTERNATIONAL;2019;;12500
0006807619;SYDOM AVEYRON;2019;5550;
0005202718;FINORGA SAS;2019;16132;
0005701067;HANON SYSTEMS CHARLEVILLE;2019;9608;12636
0059700566;SALAISONS MAK-YUEN SARL;2019;20322;
0005102438;BP FRANCE;2019;3958;9800
0005800790;PIPELIFE FRANCE;2019;50000;
0009075101;STEP REIMS;2019;;17850652
0050100923;MARIE;2019;21742;4432
0006002950;CENTRE DE RECYCLAGE;2019;3066;20354
0007001239;CASTEL FRERES SAS;2019;19397;
0007005301;FIELDTURF TARKETT SAS;2019;540;0
0006506329;Univar Solutions SAS;2019;1506;
0006506266;CEVE (Ex SDCC);2019;39888;
0010002253;CRISTAL UNION (SVI);2019;0;0
0005503641;STATION D'EPURATION DE CARHAIX;2019;;1855690
0006411677;SA ARNOUX & Fils;2019;1759;
0009000313;13e DBLE;2019;2669;2669
0006703935;LAVALSACE;2019;;10608
0006401094;LAVAU MOURET SA;2019;0;0
0005301512;ELVIR S.A.S.;2019;;802399
0022200081;SECPA - Carrière Morne Jalouse;2019;0;0
0006201189;ALLGAIER FRANCE;2019;;11512
0006104731;HACER TRAITEMENTS THERMIQUES;2019;924;
0009073302;STEP - Clos de Hilde (Bégles);2019;;29540460
0056700877;SOBOVIA;2019;9741;
0005201132;AUTO PIECES SARL;2019;;160
0006104534;GRAPHOCOLOR;2019;;161005
0005801350;MAJ (ELIS NORMANDIE);2019;98439;
0006700643;TEREOS STARCH & SWEETENERS EUROPE;2019;3483701;
0058502303;DELPEYRAT;2019;1500;38653
0005701734;MALTEUROP FRANCE - Pringy;2019;;169412
0006301701;MESSER FRANCE;2019;268;47177
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);2019;;387044
0006600248;ATELIERS D'OCCITANIE (Z.I. de Plaisance);2019;908;0
0006102923;COMPAGNIE DE CHAUFFAGE CCIAG;2019;4806;
0005500191;DUJARDIN BRETAGNE (SAS);2019;17511;
0009000343;GSBdD BSL - BN Mesdoun;2019;4999;
0005201973;ENNOLYS (ex SAF-ISIS);2019;55989;
0007000445;DSM Food Specialties;2019;372170;
0006700264;HOLCIM BETON GRANULAT HAUT RHIN- HBGHR;2019;;1187566
0005201250;ROXEL FRANCE;2019;;556919
0005203250;Imerys Ceramics France SAS;2019;0;0
0005101524;EJ Picardie;2019;0;0
0010600063;GERFLOR TARARE SNC;2019;15295;67994
0006104693;ANOD'ALU;2019;1239;
0006512767;FRANCE PLASTIQUES RECYCLAGE;2019;;69154
0006205874;SCHWEITZER;2019;1825;0
0053501859;ENTREMONT ALLIANCE;2019;;906618
0005201506;Usine DRT Castets;2019;58669;
0005201691;GASCOGNE PAPIER;2019;;6835662
0005207790;Sté Nouvelle des Gravières de Gouts SARL;2019;;78100
0006402597;SEDE Environnement;2019;14026;
0006400503;ROUSSELOT Isle sur Sorgue SAS;2019;;2192359
0005106758;SPECIALITES TA;2019;339;
0007001084;SICCANOR;2019;9378;129600
0006401008;Basell Polyoléfines France SAS;2019;;1833801
0005800575;LUBRIZOL FRANCE;2019;;253407
0005801029;POLYTECHS SAS;2019;;54167
0054200015;BISCOTTE PASQUIER;2019;12161;
0006300918;YARA FRANCE;2019;4867;564174
0018200064;KALHYGE (Ex Ininital BTB);2019;27987;0
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2019;4845;76232
0005801071;SIKA FRANCE;2019;608;
0005800507;RUBIS TERMINAL Centrale;2019;;3520
0005521827;SBV CHATEAULIN;2019;;653831
0006500230;SURYS (ex HOLOGRAM INDUSTRIES);2019;300;
0006700049;SARL SABLES ET GRAVIERS WILLERSINN;2019;;0
0007000620;VYNOVA MAZINGARBE  SAS;2019;;1070229
0005400486;IMERYS CERAMICS FRANCE;2019;;152000
0007202778;ROUSSELOT ANGOULEME SAS;2019;;1669406
0006802754;LIEBHERR AEROSPACE SAS;2019;12452;271392
0006400397;DISTILLERIE GIRARD S.A.;2019;664;
0005800528;CEMEX GRANULATS (Les Vallots + IT);2019;;0
0006104613;POLICHROME;2019;780;
0006701094;STANDART SAS;2019;141330;
0005401404;REM;2019;17550;
0006506379;ORANGINA SUNTORY FRANCE;2019;169845;
0005701543;VERALLIA-FRANCE;2019;4765;217248
0009000294;CENTAC - 1 BCP;2019;164826;
0006205027;GLACES THIRIET SAS;2019;0;44349
0007201321;SAFT;2019;;11786
0006400927;WILMAR FRANCE HOLDINGS SAS;2019;3218;
0006802344;AIRBUS OPERATIONS SAS site Clément Ader;2019;0;9964
0010000746;SNCF MOBILITES (Technicentre UOM);2019;;2037
0006700680;FLABEG France S.A.S;2019;;18000
0006104259;Givaudan Lavirotte (Groupe ISALTIS);2019;237066;
0006404035;SOCOPA;2019;24754;
0007000463;SUEZ RV NORD EST ex-SITA;2019;;54402
0005902583;FACEL;2019;;9727
0006301169;SUEZ RR IWS CHEMICALS FRANCE;2019;;3000
0006301550;VENDEE ELECTROLYSE;2019;;251
0009069933;EDF - CNPE de Dampierre-en-Burly;2019;;130423456
0006302490;POMANJOU;2019;19277;500
0005800359;SHMPP;2019;;10181
0006104606;ST DUPONT;2019;3158;
0006503322;SARP Industries;2019;;64622
0005205711;FORD AQUITAINE INDUSTRIES;2019;;55072
0053000374;DUC (SA);2019;;90644
0006508885;URBASYS;2019;284;
0006304271;TRIVALIS;2019;;15449
0005702052;SOUFFLET Malterie Polisy;2019;;168169
0005701331;SULO FRANCE SAS;2019;7504;539
0007402285;TRA SABLE;2019;28658;
0009075902;STEP - Douai;2019;;9726848
0052903464;SAUPIQUET;2019;123799;
0010009164;SEG - Société d'Exploitation de Gournay;2019;10610;
0056300692;SOCIETE LAITIERE DE LAQUEUILLE GARE;2019;;53721
0006804399;SAS PIERRE FABRE DERMO-COSMETIQUE;2019;;83135
0006301430;UNITED BISCUITS- BISCUITERIE NANTAISE;2019;34448;
0006802405;SATYS SURFACE TREATMENT Toulouse (PRODEM;2019;;2481
0007000991;HERTA;2019;414128;
0007000838;CADENCE Industrie;2019;1264;
0009069911;ANDRA - Centre de stockage de l'Aube;2019;;189851
0006806581;KNAUF INSULATION LANNEMEZAN SAS;2019;0;180613
0006802263;SEPIPROD;2019;143320;72879
0006505971;Laboratoire CLARINS;2019;27477;
0016400343;BREA System;2019;1500;
0006301823;SOURIAU;2019;11564;
0006506565;CEMEX GRANULATS;2019;0;11
0010600002;BIOMERIEUX;2019;107752;
0005800316;AIR LIQUIDE FRANCE INDUSTRIE;2019;;28414
0007000442;SAINT GOBAIN GLASS FRANCE;2019;87367;
0006306781;SMURFIT KAPPA PAPCART;2019;1494;
0006700586;LESAFFRE CULINARY STRG (anct SENSIENT);2019;259515;17200
0010000651;CHALUMEAU LAQ'ALU SA - ANOLAQ;2019;;12891
0006002952;Juliette DOITEAU;2019;;2516
0005100363;TIDEE;2019;;1548
0007000904;HEINZ FRANCE ex-BENEDICTA;2019;64619;
0006102480;RODET;2019;356;
0010002273;PRODIA SAS;2019;31245;
0016200058;SYNDICAT DES TERRITOIRES DE L'EST CANTAL;2019;;6833
0005901640;SOCIETE DES CARRIERES DES LACS;2019;;0
0006103078;ALR - ACIERIES ET LAMINOIRS DE RIVES;2019;;80038
0006802617;SOGEFI FILTRATION FRANCE;2019;2167;
0006501948;ERIVA SAS;2019;1020;
0006700656;VELCOREX since 1828;2019;;187349
0007003033;SATEL SAS;2019;15733;
0006103381;INDUSTEEL FRANCE;2019;6000;49878
0005800574;LUBRIZOL ROUEN;2019;775;41187
0006104466;TRIMET;2019;0;7159022
0006506436;SOLARIS (ex DALKIA) parc BIOCITECH;2019;17839;
0005701224;FABB21;2019;152;
0010600812;USINES DESAUTEL;2019;38;
0005100993;Si GROUP ex- ADDIVANT ex-CHEMTURA;2019;15893;
0005100909;VISKASE;2019;73744;
0010003805;BOIRON;2019;4124;
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;2019;;403533
0006400322;OREDUI;2019;23021;
0006802453;VILLEROY ET BOCH SAS;2019;;123727
0005102153;SAINT LOUIS SUCRE;2019;;1
0006400259;LAFARGEHOLCIM CIMENTS;2019;;0
0007000110;CCM SARL;2019;;4701994
0005302264;LISI AUTOMOTIVE NOMEL;2019;;38325
0006802396;MECAPROTEC INDUSTRIES 1 - MPI;2019;;11947
0010000030;TRIBALLAT Hubert Laiteries;2019;7721;181089
0005800620;SAFRAN AEROSYSTEMS;2019;5850;49499
0006103703;FRESENIUS MEDICAL CARE SMAD;2019;135624;206273
0007000621;ARC INTERNATIONAL FRANCE;2019;;2098505
0006301153;SMIRGEOM;2019;;9757
0009000279;CENZUB-94°RI;2019;70000;
0010000434;SOPHARTEX LABORATOIRES;2019;24283;
0010700305;LANXESS Epierre;2019;;13318
0054200292;NIGAY S.A.;2019;54033;
0006802105;Midi Pyrénées Granulats;2019;1;1
0005301850;LIS France;2019;;68550
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2019;;2610793
0006700065;FULCHIRON Alsace;2019;;0
0006102314;TANNERIE D'ANNONAY S.A.;2019;86599;
0007001157;NESTLE PURINA PETCARE;2019;;94126
0005100757;SAICA PAPER  FRANCE (ROCHETTE VENIZEL);2019;3928;1943897
0005200579;CHU Hôpitaux de Bordeaux;2019;282250;
0005301918;FLORETTE FRANCE GMS;2019;;365217
0006503224;INITIAL BTB (ex GALLIA);2019;84011;
0007000481;HSWT (ex HYET SWEET);2019;;330702
0009076702;Station d'épuration des eaux usées de l'Eurométropole de Strasbourg;2019;;63869104
0010004151;RECKITT BENCKISER CHARTRES;2019;34043;
0054000375;SAS DELPEYRAT (ex-SAS EXCEL);2019;0;81524
0003102589;POLYPROCESS;2019;;20028
0005101055;XPO TANK CLEANING NORD FR. (ex SONECOVI);2019;34680;
0010000685;HUTCHINSON;2019;10576;
0006700015;EST GRANULATS;2019;;275
0005401151;INDUSTEEL FRANCE;2019;25000;278907
0006102822;PCAS - SEQENS;2019;38604;
0007404055;CLIMESPACE;2019;28474;
0006400443;DELIFRANCE SA;2019;5386;
0009073402;STEP - BEZIERS;2019;6658942;
0006506347;SOPROREAL;2019;37476;
0055301033;SOCOPA VIANDES;2019;;380211
0006503572;PEUGEOT CITROEN AUTOMOBILE SA;2019;7292;
0005800542;WALOR EXTRUSION;2019;;32797
0005202111;DEPENNE;2019;;0
0007002479;IGA (Grupo Antolin);2019;7678;
0007402281;SNC COGE VITRY;2019;268;278179
0007004766;Communauté d'Agglomération Hénin-Carvin;2019;;4133542
0006301354;FRAMATOME;2019;;3359
0009079401;Usine d'épuration Seine amont;2019;;172316112
0006503523;CNIM THIVERVAL GRIGNON;2019;0;1010
0056700494;STOEFFLER SAS;2019;55961;0
0006104232;BOEHRINGER INGELHEIM ANIMAL HEALTH FRANCE;2019;29070;0
0005516045;SOCOMORE;2019;15;
0005401402;AMORA MAILLE Chevigny;2019;147954;
0005801263;OISSEL TRANSPORTS;2019;28127;
0006504143;SMURFIT KAPPA CENTRAL PAC;2019;9652;
0006604131;CHU de Nîmes Hôpital Caremeau;2019;19440;
0058001187;Centre de recherche et développement Nestlé;2019;3938;
0006200720;KIMBERLY CLARK SAS;2019;;926141
0055300510;GALEO (SAS);2019;82207;0
0006700522;BIMA 83;2019;19672;
0006200381;TRIVIUM METAL PACKAGING France SAS;2019;15002;
0006301971;Société RUSTIN;2019;;35220
0007000706;SCORA;2019;;166504
0005401426;TERREAL SAS;2019;300;
0005803965;LAFARGE GRANULATS SEINE NORD);2019;0;0
0005503739;SECHE ENVIRONNEMENT;2019;;7592
