identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;4.09;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 01;Cuivre, bronze, laiton;2.88;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 01;Cuivre, bronze, laiton;80.2;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;01;;17 04 02;Aluminium;11.5;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 02;Aluminium;147;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 02;Aluminium;168.3;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 03;Plomb;7.02;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 03;Plomb;12.13;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 04;Zinc;21.3;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 04;Zinc;31.5;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 05;Fer et acier;26.4;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;33;;17 04 05;Fer et acier;113;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 05;Fer et acier;6360;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;44;;17 04 05;Fer et acier;242;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;52;;17 04 05;Fer et acier;431;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 05;Fer et acier;411.41;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;;17 04 05;Fer et acier;2.16;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;86;;17 04 05;Fer et acier;21.8;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ESPAGNE;17 04 05;Fer et acier;47.6;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ITALIE;17 04 05;Fer et acier;784.4;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 07;Métaux en mélange;16.3;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ITALIE;17 04 07;Métaux en mélange;224;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;122;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;19 12 02;Métaux ferreux;24.4;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;19 12 02;Métaux ferreux;2650;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;19 12 02;Métaux ferreux;2;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;POLOGNE;19 12 02;Métaux ferreux;390;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;01;;19 12 03;Métaux non ferreux;2.55;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;19 12 03;Métaux non ferreux;0.52;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;19 12 03;Métaux non ferreux;59.57;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;38;;16 01 03;Pneus hors d'usage;248;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;38;;16 01 19;Matières plastiques;5.5;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;69;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;1.6;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;69;;20 01 01;Papier et carton;5.41;tonnes/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;69;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;32.38;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;92;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;7.62;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;69;;20 01 99;Autres fractions non spécifiées ailleurs.;52.5;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);38;;20 01 36;équipements électriques et électroniques mis au rebut autres que ceux visés aux rubriques 20 01 21, 20 01 23 et 20 01 35;441;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;12 01 01;Limaille et chutes de métaux ferreux;22.5;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ESPAGNE;12 01 01;Limaille et chutes de métaux ferreux;133;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;01;;12 01 03;Limaille et chutes de métaux non ferreux;0.76;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;12 01 03;Limaille et chutes de métaux non ferreux;34.8;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;12 01 03;Limaille et chutes de métaux non ferreux;0.65;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;01;;12 01 04;Fines et poussières de métaux non ferreux;0.035;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;12 01 04;Fines et poussières de métaux non ferreux;22.9;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;12 01 04;Fines et poussières de métaux non ferreux;12.28;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;16 01 06;Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux;7350;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;33;;16 01 22;Composants non spécifiés ailleurs;94.6;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;52;;16 01 22;Composants non spécifiés ailleurs;205;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;64.7;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;8.71;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 01;Cuivre, bronze, laiton;18.4;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 01;Cuivre, bronze, laiton;108.0;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;01;;17 04 02;Aluminium;7.52;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 02;Aluminium;193;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 02;Aluminium;334.3;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 03;Plomb;16.2;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 03;Plomb;19.27;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 04;Zinc;9.88;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 04;Zinc;71.0;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;16;;17 04 05;Fer et acier;54.1;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;33;;17 04 05;Fer et acier;133;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 05;Fer et acier;6630;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;44;;17 04 05;Fer et acier;352.7;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;52;;17 04 05;Fer et acier;801.4;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 05;Fer et acier;1196.427;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;;17 04 05;Fer et acier;27.3;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;86;;17 04 05;Fer et acier;5.36;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ITALIE;17 04 05;Fer et acier;534;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 06;étain;0.068;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;177;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;19 12 02;Métaux ferreux;3460;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;19 12 02;Métaux ferreux;2.13;tonnes/an
0010600060;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;;19 12 03;Métaux non ferreux;9.26;tonnes/an
